0.01612803	0.0103677735	-0.0484776	0.025610495	-0.016252864	0.030545745	0.016603317	-0.04085629	0.012021374	-0.0055165514	-0.041364767	-0.01655208	-0.027333915	0.0008827336	-0.03365462	-0.029681886
0.36275238	0.45158932	-0.29457697	0.06821476	-0.1844061	-0.031111296	-0.18570702	0.19124287	0.039266273	-0.08402681	-0.06979428	0.04248645	-0.22282198	-0.2374504	-0.143969	0.13852839
0.25674495	0.022536688	0.040921785	-0.112820625	-0.34554422	-0.26200303	-0.016264955	0.14769793	-0.07177967	-0.3556488	-0.059863567	0.20015201	-0.38021982	-0.30876833	-0.24164972	0.089617066
0.7793866	0.4929833	-0.17414278	-0.24082388	-0.585761	0.101517454	-0.38935652	0.18526845	0.20949982	-0.56047434	-0.12160479	0.73885655	-0.4117132	-0.31303635	-0.059743468	0.003083741
-0.45180553	-0.04792654	-0.065473914	-0.28813794	0.43803656	0.18650493	-0.16220339	0.35779145	0.09532117	0.29608774	-0.24355897	0.19209312	-0.03810461	-0.63869196	0.43848455	0.7101888
-0.39859778	-0.081736505	0.019890148	0.00048574037	0.099993356	-0.06418504	0.024911297	0.2433593	-0.057856772	0.114685625	-0.12555957	0.044968117	0.1110223	-0.4582555	0.0044619003	0.46800253
-0.21071404	-0.08538153	-0.12942134	-0.067153096	0.095897794	-0.0015421106	0.02670215	0.12953714	-0.05972932	0.08784005	-0.05789809	0.15356474	0.002986047	-0.3394315	0.07015904	0.22576946
0.8676272	0.7856885	-0.7410072	-0.19101757	-0.12920244	0.4300021	-0.5696826	0.12379227	0.35276482	-0.11372117	-0.28361315	0.88435787	-0.2073446	-0.34190735	0.3518094	0.22063722
0.05778967	-0.3326539	-0.14271373	-0.1119819	-0.18646853	-0.14253978	0.05904975	0.17482422	-0.18710652	-0.21501924	0.11477805	0.46601966	-0.21852528	-0.4113976	0.015981616	-0.015044118
0.11946877	0.42637998	-0.08115994	0.045894	0.08887364	0.1845563	-0.23718877	0.23539498	0.075085916	0.044420466	-0.5058919	0.16698344	0.20040026	-0.37908655	0.11811775	0.3747547
0.3841907	0.3049744	-0.32304716	0.032864682	0.10820023	0.16092353	-0.11496058	0.010488012	0.0671652	0.0636427	-0.08124577	0.3183126	0.009224166	-0.17601673	0.09941942	0.095383234
0.7030818	0.5630208	-0.6304011	0.8137344	0.79642135	0.3448439	-0.43386555	-0.68675876	0.16958451	0.7648453	0.08621637	0.3502732	0.8611844	0.09264732	0.48439735	0.595457
-0.006592742	-0.22224785	-0.1747646	0.23198037	0.24100883	-0.018956766	0.10843516	-0.13064031	-0.25057426	0.15802069	0.14346597	0.353666	0.18606476	-0.3762923	0.21590902	0.25891104
0.088351354	0.38892227	0.03337896	-0.056120377	0.07426301	0.13647094	-0.1428155	0.11140459	0.15341753	-0.025273534	-0.27494457	0.10308357	-0.031744972	-0.15418363	0.037967954	0.3846282
-0.12453827	0.1458194	-0.01089719	0.12123548	0.18090247	-0.02651279	0.01992398	0.019990982	0.061867017	0.16853185	0.018695528	-0.24183582	-0.1073111	-0.16685323	-0.0018749762	0.26242146
0.42898154	0.17219724	-0.24537109	0.58878195	0.25933805	0.024426842	-0.24847336	-0.39702243	-0.004765898	0.27437016	0.011868047	0.18287672	0.55576557	-0.030507674	0.10497079	0.17159434
-0.05567495	0.2395768	0.16762984	-0.071365595	0.08352505	0.04826372	0.035941917	0.12803881	0.023508826	-0.095194794	-0.5392075	-0.029226383	0.051212918	-0.16207594	-0.013226157	0.50508136
-0.4624565	-0.51821125	0.49504703	-0.55681103	-0.34770238	-0.17880367	0.11037991	0.43900272	-0.046364278	-0.580863	-0.121951684	0.3625502	-0.5047219	-0.5915324	-0.03789592	0.17565484
0.07242556	0.3858122	-0.14392921	-0.301689	0.119552925	0.34985754	-0.45015243	0.31201586	0.40521064	-0.029326977	-0.46316403	0.20031215	-0.24323726	-0.2934837	0.22721837	0.39941558
0.25071615	0.7997421	-0.58070856	0.60284656	0.55137664	0.43981332	-0.42769995	-0.24754636	0.22008283	0.65626436	0.015400596	0.18933432	0.56486505	-0.33564606	0.45022914	0.6557361
-0.035569668	0.25531346	0.2222671	-0.33862302	0.098192155	0.2374855	-0.3448238	0.40217063	0.3339151	-0.09028979	-0.5500011	0.16714709	-0.31434995	-0.35756811	0.18216169	0.60510427
-0.07451754	0.20100291	0.06715196	0.1482419	0.25221685	0.17587678	-0.12726687	0.14076637	0.17012215	0.11463674	-0.5630031	0.12069934	0.36724547	-0.22360912	0.022396378	0.3770588
0.30804142	0.27247527	0.04461063	-0.4167063	-0.79631454	-0.08722095	-0.2957832	0.34343946	0.24686946	-0.7532595	-0.25786057	0.10564226	-0.58615273	-0.40693954	-0.4517507	-0.13599502
-0.23686804	-0.15758826	0.12653442	-0.10515844	0.034341104	-0.043973498	0.10934837	0.1475313	0.004217575	-0.103795804	-0.04587657	0.23412682	-0.2731124	-0.39779043	0.046678938	0.02279289
-0.035028715	0.13821827	0.11904549	-0.030998899	0.24856248	0.05884094	-0.039282564	0.24279784	0.13234784	0.14237487	-0.35930154	-0.19023821	-0.088225946	-0.060060665	0.023550708	0.47214365
0.028159931	0.057175018	-0.27799132	0.52285445	0.69060886	0.1417937	-0.21699493	-0.25170842	0.055254575	0.5852363	0.03281515	0.09630031	0.5994754	-0.10150786	0.45013326	0.5446091
-0.022621628	-0.110573664	0.13317531	-0.016636131	0.17162782	-0.053414255	0.08232143	0.025718026	-0.042965952	0.050770734	-0.107615195	-0.16637385	-0.08294478	-0.021361224	-0.008587751	0.30362815
-0.24114527	-0.021967549	0.31845	-0.0032463528	-0.32650524	-0.13928907	0.12316774	0.1905822	-0.025984513	-0.3089763	-0.27322075	-0.12906794	-0.03752554	-0.31632337	-0.23398532	0.09691763
0.52131724	0.5467908	-0.5775455	0.24801952	0.604488	0.5627409	-0.6337377	-0.050019827	0.43641594	0.64362913	-0.24644612	0.51520395	0.3671751	-0.28830624	0.61021125	0.6395183
-0.31420472	-0.5301125	0.04014401	0.30019018	0.2836669	-0.2993886	0.39283845	-0.42610842	-0.4985128	0.18991476	0.4830081	0.14225258	0.18760289	-0.025563845	0.012688201	0.12093443
1.0164152	0.8196074	-0.8326407	0.94877446	0.9237619	0.9860746	-0.7619462	-0.89245737	0.17617391	0.98073065	0.48284078	0.8391794	0.96688473	0.43781388	0.9864216	0.73467726
0.9016497	0.5052422	-0.18383805	-0.17551875	-0.86275226	0.1088882	-0.3621091	0.08673938	0.017366605	-0.8213399	-0.23951873	1.0586059	-0.12629177	-0.42478007	-0.29305363	-0.47008482
0.54678595	0.3058355	-0.18648145	0.33317536	0.42284283	0.43544272	-0.35906267	-0.21724464	0.1663616	0.3433136	-0.61006707	0.5524022	0.66672224	-0.32807192	0.32486808	0.477546
-0.0595352	-0.0016539664	-0.33314455	0.21261775	0.7421444	0.22030137	-0.30049118	-0.08384465	0.14598957	0.6008603	-0.012056669	0.2571997	0.35653582	-0.24216442	0.49861598	0.6418095
0.030171787	0.082350925	-0.23621494	-0.08672668	0.06366816	0.20949218	-0.31667897	0.18080683	0.1685893	0.08050154	-0.11191424	0.33259907	-0.049741995	-0.50826895	0.32761613	0.23409621
0.027630232	0.6050783	0.092641465	-0.55948263	-0.18948674	0.7999674	-0.8314587	0.5819243	0.7188806	-0.3332102	-0.564534	0.5678439	-0.557582	-0.56135255	0.45562014	0.5157372
-1.0219058	-0.22119756	0.9508737	-0.5162546	-0.083144836	0.08830085	-0.15191554	0.6222427	0.3346129	-0.28208995	-0.46480194	-0.024742015	-0.77294725	-0.50057054	0.20022689	0.90991735
1.2389972	0.54921144	-1.0815827	1.0820136	-0.88503075	-0.377149	0.31200945	-0.961957	-0.70090973	-0.81271106	0.94258267	0.43855715	1.2168195	0.55755293	-0.76394254	-0.8686781
-1.4334736	-0.48965478	1.148654	-0.48760673	0.57116747	-0.45976833	0.5763404	0.5627762	-0.26438147	0.05712708	-0.78075194	-1.1046816	-0.6385949	0.13289341	-0.41308072	1.1648312
0.521905	0.69986606	-0.4589206	0.06847381	0.55732054	0.88782537	-1.193666	0.1043723	0.83353126	0.44570765	-0.49271417	0.9204464	0.18999699	-0.5547669	0.7353219	0.69254065
1.277227	1.1815989	-1.1866972	0.43302935	-0.98753905	0.082999244	-0.56707597	-0.56251276	-0.13025613	-0.8323449	0.5895968	1.0946616	0.27235717	-0.16190147	-0.42672634	-0.7893542
0.9292534	0.5497484	-0.60827756	0.93598217	0.67468953	0.3897035	-0.31963032	-0.92061305	0.027249211	0.677548	0.28186813	0.6245821	1.1060878	0.4764216	0.51927525	0.30310917
0.34668604	-0.10485775	-0.050968133	0.14929174	-0.029152628	0.05171728	0.060901947	-0.18737659	-0.27697816	-0.0134347705	0.01639107	0.7962505	0.32017913	-0.44881663	0.092024155	-0.091169916
0.21595128	0.42968848	-0.3315362	0.31388688	0.6207748	0.33483538	-0.5192078	-0.11086946	0.4803251	0.58346236	-0.4304396	0.20168003	0.37377274	-0.17228031	0.40681067	0.99125385
0.18873663	0.36555943	-0.31946588	0.31861246	0.60209227	0.32322285	-0.4676115	-0.033993322	0.49988168	0.5567295	-0.436113	0.17592111	0.37207705	-0.17615952	0.37628075	1.0042384
0.15841225	0.16511483	-0.2599075	-0.26192796	-0.11460935	0.32512102	-0.46897155	0.18239395	0.31291366	-0.10660279	-0.10747192	0.53778	-0.31735945	-0.4696574	0.2895648	0.19818111
0.32115945	0.32098287	-0.36499566	0.34836516	0.094443165	-0.077853225	0.105639085	-0.048647944	-0.17414488	0.11457964	0.26013464	0.3439163	0.035978228	-0.18040384	-0.031546827	0.031819593
0.56202847	0.59559304	-0.52100843	0.56855536	0.8005491	0.6229763	-0.77270174	-0.42991787	0.5101405	0.7054643	-0.329988	0.594474	0.72682846	-0.15770313	0.72145706	0.6387184
-0.010963341	0.3849201	-0.082318336	-0.4307208	-0.11536625	0.40564004	-0.8838906	0.60284966	0.71839	-0.16046521	-0.6162834	0.44207186	-0.35865816	-0.72585934	0.18626755	0.26005414
-0.72070974	-0.30178988	0.597728	-0.41391882	-0.37572226	-0.27384248	0.13990052	0.34559646	-0.00022347379	-0.5100023	-0.21407714	-0.3886789	-0.6131512	-0.19445972	-0.30414814	0.02632514
0.006846418	0.042189132	-0.0020766244	-0.03333094	0.012745308	0.10436297	-0.027992086	0.0020369892	0.002690833	0.05755141	-0.10682031	0.25776953	0.08053364	-0.18058294	0.09467218	0.0064562797
0.37846622	0.43633273	0.0068253856	-0.42678767	-0.42586002	0.44000337	-0.5592802	0.33698183	0.46184215	-0.47632092	-0.39306027	0.97619504	-0.36067006	-0.49437523	0.25703636	0.19199005
0.30571607	0.36748976	-0.29889685	0.026848596	0.12209695	0.18162116	-0.2816	0.08982088	0.24149413	0.073491044	-0.117558986	0.17371668	-0.0055671283	-0.03825738	0.1333333	0.14396277
0.06568545	-0.3796635	0.28143814	-0.033471376	-0.26568606	-0.27115023	0.30043224	0.10399841	-0.33180434	-0.26044703	-0.27022383	0.24250962	0.12946455	-0.14415151	-0.34802136	-0.34914705
0.75482166	0.67410845	-0.68557286	0.6276465	0.12190428	0.16536723	-0.38343522	-0.60629123	-0.09994381	0.40524283	0.4569256	0.5075032	0.5438311	0.2385423	0.152793	-0.01043891
0.09551791	0.082487546	-0.2565894	0.44489178	0.5899905	0.012151234	0.056957632	-0.3123164	-0.02817759	0.52877647	0.09774516	-0.2834569	0.47468543	0.27038336	0.20817192	0.3818253
0.076033935	-0.024659809	0.0871897	-0.17978565	-0.16612336	0.019473676	-0.075717255	0.1863989	0.099844374	-0.20396908	-0.19920483	0.14122157	-0.18143915	-0.24108864	-0.07065512	-0.040891435
0.5412802	0.07711791	-0.33431417	0.35484955	-0.16875926	-0.0042959023	0.0033437365	-0.34951487	-0.21472402	-0.06825158	0.36480084	0.5088348	0.43250483	0.041383952	-0.06442403	-0.23267162
-0.5368839	0.05793951	0.38640016	0.19306694	0.51985496	-0.20615095	0.25268835	-0.018754229	-0.12833661	0.3179126	-0.30609578	-0.48355484	0.20533518	0.100661084	-0.109779276	1.1559181
-0.3999545	0.13332225	0.14270222	-0.00031530345	-0.23098332	-0.07977339	-0.034071658	0.22819926	0.12446195	-0.15444654	-0.12146411	-0.041613463	-0.21459915	-0.56676066	-0.14866947	0.10973371
-0.028336754	-0.015855579	0.0043733288	0.07038634	0.04747545	-0.09940607	0.024552712	0.114034116	-0.04682364	0.0055278013	-0.13266414	-0.116458215	0.122469656	-0.06748348	-0.06398238	0.10518196
0.05443378	0.6186491	0.1256537	-0.51871634	-0.50833344	0.6619625	-0.81322163	0.3863082	0.6439514	-0.4678795	-0.44367647	0.6491546	-0.5498	-0.42391846	0.44946277	0.26453108
0.24530785	0.51939905	0.14997838	-0.8065531	-1.0055324	0.534003	-0.5383709	0.64754045	0.45565805	-1.0710689	-0.7910615	0.90203494	-0.4785076	-0.77379936	-0.15386254	-0.15925342
-0.52230954	-0.042668663	0.40809596	0.54056424	0.22944322	-0.40196255	0.5095615	-0.20647806	-0.50588506	0.29528585	-0.28331318	-0.72111773	0.57637405	0.47390786	-0.52784175	0.5101909
0.5716119	-0.4965259	0.84509134	-0.19379611	-1.2473783	-0.40534365	0.53333616	0.13154498	-0.3696477	-1.3031353	-0.16098791	0.56173754	0.09180459	-0.16334958	-0.5957002	-0.55331916
0.5967895	0.15236095	-0.23528278	0.51993555	-0.5085782	-0.22358644	0.121422574	-0.38569143	-0.30333832	-0.38649234	0.33017194	0.30877694	0.31615138	0.19628152	-0.46214646	-0.4147126
-1.086209	-0.35512316	0.9036183	-0.18643554	-0.011901177	-0.4385564	0.4866211	0.50408894	-0.30042112	-0.23829135	-0.6173699	-0.8016827	-0.13159324	-0.012701866	-0.45921054	0.7007646
-0.29935512	0.3111292	-0.07614703	-0.096133865	-0.1324225	0.10690445	-0.17745012	0.12658294	0.2677455	-0.11740128	0.05123486	-0.12135429	-0.38768637	-0.18602154	0.09632507	0.09955289
-0.39114404	-0.97909695	1.2882082	0.35842025	-1.316678	-0.930297	1.0043601	-0.068303004	-0.92770165	-1.4684047	-0.0850177	-0.14978504	0.44633603	0.15821618	-1.1046356	-0.7370414
1.040724	0.87591857	-0.72185725	-0.16816358	-0.6665972	0.22318746	-0.49864978	0.04927241	0.1763321	-0.6293095	0.01375542	1.208081	-0.21309972	-0.27537483	-0.06253557	-0.28214267
-0.1883682	-0.10191216	0.16659307	-0.22091994	-0.58533275	-0.16812219	0.091783896	0.2363706	0.025106277	-0.59177417	-0.056111902	0.06961234	-0.44542044	-0.26876658	-0.22903274	-0.17873392
0.27828875	0.350981	-0.32220224	0.22907478	0.2713706	0.20471437	-0.31438735	-0.08432035	0.16850995	0.29871076	-0.04849727	0.35482028	0.19510664	-0.20450576	0.23188926	0.1398133
0.13515952	0.16677864	-0.014005143	-0.040219378	-0.08807418	0.015834948	0.051979065	0.06312588	-0.003323927	-0.15599816	-0.11461028	0.14942935	-0.08504809	-0.12513272	0.012535349	0.13139154
0.12221471	0.9434328	0.0138381235	-0.4133238	-0.07272032	1.0007659	-0.75476885	0.27375364	0.48777968	-0.15908371	-0.4191764	0.9243672	-0.35121956	-0.32747465	0.8106615	0.727677
-0.08013993	0.8494804	0.2818673	-0.81689304	-0.57612354	0.8972738	-0.9043768	0.6568015	0.81752527	-0.5212729	-0.7259291	0.8003294	-0.81349933	-0.63317287	0.683408	0.49897382
-0.6420817	0.14229159	0.6848709	-0.6500214	-0.47500017	0.33974546	-0.5392194	0.68697464	0.48232874	-0.6008064	-0.6458728	0.25675008	-0.71778786	-0.41929764	0.1473407	0.6484785
0.45498177	0.06470791	-0.20202768	0.24881305	-0.17008664	-0.16037688	0.114431776	-0.26248387	-0.27958357	-0.16316971	0.16442843	0.18743719	0.20859624	0.0026140253	-0.24974705	-0.16389078
-0.21268344	0.015292476	0.15992008	-0.3440167	-0.10490733	0.044186518	-0.1780147	0.39061046	0.29297876	-0.15460098	-0.31652984	-0.09534666	-0.40184683	-0.22194794	0.01585371	0.22012612
0.20439091	0.49998158	-0.063776895	-0.38503066	0.04472462	0.48518378	-0.56780535	0.4705861	0.54924846	-0.05622123	-0.4576601	0.4464755	-0.41086638	-0.4049802	0.3496932	0.38594896
-0.095808476	0.5776326	0.16665867	-0.49058786	-0.6418658	0.43383136	-0.6244507	0.4420576	0.5180452	-0.717699	-0.41695753	0.7389358	-0.52522314	-0.42303997	0.21242763	0.15725948
-0.3570427	0.11684292	0.34591126	-0.38198814	0.13283658	0.11174782	-0.107529014	0.4350494	0.2429095	-0.014736425	-0.47531992	-0.17342035	-0.29991442	-0.24228878	0.03588439	0.8319644
-0.47422108	-0.3861605	0.095330805	-0.08773265	0.32235223	-0.09187429	0.10817078	0.106802985	-0.10849184	0.1367123	0.12118344	-0.08707072	-0.10979745	-0.1773689	0.1558569	0.1780295
0.93912095	0.78199613	-0.8044719	0.20976569	-0.95244527	-0.027157871	-0.3471563	-0.31362692	-0.15288673	-1.0166283	0.4009309	0.53277904	0.11532501	-0.11326691	-0.41429377	-0.5708754
-0.82152605	-0.09292488	0.80683404	-0.8831297	-0.9161644	0.17490266	-0.34444627	0.98450613	0.53568196	-1.0093242	-0.8495921	0.017597623	-0.9768811	-0.5820351	-0.12321937	0.53101236
0.9827275	0.9205288	-0.91188395	0.35987788	-0.2356113	0.37735084	-0.5896837	-0.43665853	0.15214854	-0.14455433	0.3101573	0.6839199	0.40578377	0.06165231	0.09198186	-0.09872648
0.011119197	0.56405824	0.2098029	-0.4864121	-0.46978083	0.47331473	-0.606076	0.44816992	0.53714234	-0.46157375	-0.47970876	0.48505628	-0.5477699	-0.43686566	0.4086745	0.3262777
-0.73928916	0.14361879	0.6472138	-0.26039645	0.02717757	-0.058305427	0.0072161867	0.47127482	0.1573092	-0.1697778	-0.3871472	-0.6182627	-0.51294076	0.1298046	-0.16161206	0.6242902
0.20392309	1.0678066	-0.27950564	-0.5555299	0.1797457	1.1552371	-1.1098212	0.51121634	0.97524804	-0.021534294	-0.7235473	1.0579016	-0.5344553	-0.6493311	0.99324405	1.0117749
-0.15955332	-0.028889231	0.40626183	-0.2441907	-0.20321287	0.022201393	0.0030784195	0.38139996	0.12213131	-0.418355	-0.42791763	0.061445203	-0.27906975	-0.2649654	-0.09496413	0.18737988
-0.20749679	-0.046861492	0.24752529	-0.45447993	-0.34579486	0.09027576	-0.76231647	0.5470649	0.751367	-0.37698844	-0.75054586	0.04508026	-0.30033818	-0.7095315	-0.22567308	-0.16648485
0.0024025387	0.07694649	0.053152528	-0.11305146	0.11382066	0.14406797	-0.13403699	0.2374033	0.13388264	0.07210089	-0.19889084	0.02380312	-0.045046072	-0.25881055	0.11561098	0.21390863
0.086193055	-0.30412886	0.89646506	-0.4592136	-0.91001546	-0.22500357	0.28059915	0.33730668	-0.26871017	-1.1157049	-0.5805887	0.51071876	-0.092941776	-0.5103972	-0.41161892	-0.14279334
-0.26630697	0.0073902197	0.16225569	-0.32793644	-0.094177775	0.13793759	-0.43571118	0.5285416	0.530722	-0.17115584	-0.7505719	-0.052554935	-0.22012158	-0.67345387	-0.059470158	0.3848784
-0.70260906	-0.10672867	0.59722906	-0.34203023	-0.16432354	0.04895045	-0.048486277	0.32273358	0.24640435	-0.30408046	-0.34534052	-0.24829715	-0.4417252	-0.11862575	-0.04642934	0.8497248
-0.26676777	-0.5053433	0.28353417	0.7378589	-0.7201202	-0.6856512	0.7564646	-0.5871809	-0.99299216	-0.621166	0.34026036	-0.2622412	1.0981721	0.34329918	-1.143532	-0.7444256
-0.38750648	-0.20706607	0.2657894	0.18394239	0.111341216	-0.23308697	0.27784464	0.29796034	-0.2554756	0.05880605	-0.16406883	-0.33304462	-0.061956096	0.29039633	-0.25756657	0.29588675
0.66786283	0.7664165	-0.54389375	0.20129108	-0.23334223	0.25085518	-0.6614869	-0.20608439	0.20398456	-0.087130114	0.1328159	0.9248068	0.16939735	-0.22132722	-0.055440433	-0.29200307
0.32991317	0.18421945	-0.56508636	0.50660384	0.5607405	0.22127447	-0.12921275	-0.36904952	-0.09573543	0.4794566	0.26088363	0.53025377	0.58137554	0.012376331	0.4343791	0.2870668
-0.2922453	0.15740132	0.04340622	-0.38122684	0.15787414	0.35127503	-0.45171854	0.46168453	0.43005943	0.064380385	-0.44822797	0.19098517	-0.37385684	-0.46800676	0.33690205	0.523491
0.1739628	0.23790565	-0.2241457	0.10305129	0.52651477	0.2640725	-0.2987044	0.033813853	0.18087123	0.38275442	-0.26314032	0.2795714	0.17750391	-0.043963123	0.40044993	0.48923522
-0.15158543	0.18379027	-0.007270033	-0.22165206	0.08222501	0.118784085	-0.19330887	0.2600274	0.28087395	0.09747941	-0.27753142	-0.027898576	-0.19016528	-0.19156285	0.13744137	0.2985981
